"site_name","site_id","device_name","device_id","phase_name","phase_id","start_time","end_time","alarm_info"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-21 00:00:00","2024-06-21 23:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-20 00:00:00","2024-06-20 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-19 00:00:00","2024-06-19 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-18 13:10:00","2024-06-18 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-14 02:10:00","2024-06-14 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-13 00:50:00","2024-06-13 21:30:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-12 12:40:00","2024-06-12 22:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-11 00:00:00","2024-06-11 18:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-10 00:00:00","2024-06-10 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-09 19:30:00","2024-06-09 23:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-08 03:10:00","2024-06-08 22:00:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-07 06:50:00","2024-06-07 23:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-06 00:00:00","2024-06-06 17:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-05 00:00:00","2024-06-05 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-04 01:30:00","2024-06-04 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-01 15:00:00","2024-06-01 18:40:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-31 00:00:00","2024-05-31 20:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-30 07:50:00","2024-05-30 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-29 00:00:00","2024-05-29 20:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-28 14:50:00","2024-05-28 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-27 00:00:00","2024-05-27 03:10:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-26 00:00:00","2024-05-26 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-25 00:00:00","2024-05-25 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-24 02:20:00","2024-05-24 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-23 06:50:00","2024-05-23 23:00:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-22 00:00:00","2024-05-22 22:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-21 00:00:00","2024-05-21 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-20 00:20:00","2024-05-20 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-19 00:00:00","2024-05-19 20:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-18 00:00:00","2024-05-18 07:40:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-17 00:00:00","2024-05-17 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-16 00:00:00","2024-05-16 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-15 00:00:00","2024-05-15 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-14 00:40:00","2024-05-14 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-13 04:10:00","2024-05-13 17:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-12 00:00:00","2024-05-12 19:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-11 00:40:00","2024-05-11 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-10 01:10:00","2024-05-10 21:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-09 00:00:00","2024-05-09 22:00:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-07 17:10:00","2024-05-07 19:40:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-06 14:00:00","2024-05-06 19:40:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-04 00:00:00","2024-05-04 02:20:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-03 00:00:00","2024-05-03 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-02 18:50:00","2024-05-02 23:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-04-29 07:10:00","2024-04-29 19:50:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-04-28 05:30:00","2024-04-28 09:10:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-04-27 00:20:00","2024-04-27 22:10:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-04-26 12:50:00","2024-04-26 23:40:00","发电机驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-08-12 00:00:00","2024-08-12 01:40:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-08-11 08:00:00","2024-08-11 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-08-10 15:50:00","2024-08-10 21:10:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-08-09 14:40:00","2024-08-09 20:40:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-07-18 00:10:00","2024-07-18 10:30:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-07-17 19:20:00","2024-07-17 23:40:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-07-16 00:00:00","2024-07-16 19:30:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-07-15 00:00:00","2024-07-15 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-07-14 18:50:00","2024-07-14 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-07-03 10:00:00","2024-07-03 10:20:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-24 10:40:00","2024-06-24 11:10:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-23 01:00:00","2024-06-23 20:20:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-22 05:50:00","2024-06-22 21:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-21 00:00:00","2024-06-21 22:30:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-20 00:00:00","2024-06-20 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-19 12:20:00","2024-06-19 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-18 16:50:00","2024-06-18 19:20:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-14 13:10:00","2024-06-14 21:10:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-13 09:10:00","2024-06-13 19:30:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-12 14:00:00","2024-06-12 22:30:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-11 00:00:00","2024-06-11 18:00:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-10 00:00:00","2024-06-10 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-09 20:10:00","2024-06-09 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-08 09:30:00","2024-06-08 20:40:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-07 18:30:00","2024-06-07 22:40:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-06 00:00:00","2024-06-06 03:30:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-05 09:40:00","2024-06-05 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-06-04 05:30:00","2024-06-04 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-31 12:50:00","2024-05-31 14:00:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-30 12:30:00","2024-05-30 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-29 00:00:00","2024-05-29 15:20:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-28 18:00:00","2024-05-28 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-27 00:00:00","2024-05-27 02:20:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-26 00:00:00","2024-05-26 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-25 00:00:00","2024-05-25 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-24 13:30:00","2024-05-24 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-22 00:00:00","2024-05-22 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-21 00:00:00","2024-05-21 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-20 22:30:00","2024-05-20 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-19 00:50:00","2024-05-19 15:40:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-18 00:00:00","2024-05-18 02:30:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-16 11:50:00","2024-05-16 23:30:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-15 00:00:00","2024-05-15 03:10:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-14 00:20:00","2024-05-14 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-13 11:30:00","2024-05-13 20:30:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-11 00:00:00","2024-05-11 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-10 01:40:00","2024-05-10 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-09 11:00:00","2024-05-09 17:40:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-06 17:40:00","2024-05-06 19:20:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-04 00:00:00","2024-05-04 01:00:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-03 00:00:00","2024-05-03 00:20:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-05-02 21:40:00","2024-05-02 23:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-04-29 09:40:00","2024-04-29 18:50:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-04-28 06:20:00","2024-04-28 07:40:00","发电机驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#050","X39uvVed","英图Ⅱ期","4W6Awgb2","2024-04-27 00:00:00","2024-04-27 22:50:00","发电机驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#042","1a67a9521f000000","魁通沟Ⅰ期","1a650d6564800000","2024-04-25 14:30:00","2024-04-25 18:50:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A07","rD4E4lNz","望海风电场","3Vymz9CG","2024-06-23 15:30:00","2024-06-23 16:50:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A07","rD4E4lNz","望海风电场","3Vymz9CG","2024-07-06 00:00:00","2024-07-06 01:50:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A07","rD4E4lNz","望海风电场","3Vymz9CG","2024-07-05 22:10:00","2024-07-05 23:50:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#008","1a67a951e5002000","魁通沟Ⅰ期","1a650d6564800000","2024-08-11 19:50:00","2024-08-11 21:00:00","发电机非驱动端轴承温升异常"
"魁通沟风电场","1a650d6562800000","#008","1a67a951e5002000","魁通沟Ⅰ期","1a650d6564800000","2024-08-11 20:10:00","2024-08-11 20:30:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#043","1a67a95221002000","魁通沟Ⅰ期","1a650d6564800000","2024-08-30 05:00:00","2024-08-30 06:00:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#043","1a67a95221002000","魁通沟Ⅰ期","1a650d6564800000","2024-08-30 04:30:00","2024-08-30 06:20:00","发电机非驱动端轴承温升异常"
"魁通沟风电场","1a650d6562800000","#043","1a67a95221002000","魁通沟Ⅰ期","1a650d6564800000","2024-05-22 10:20:00","2024-05-22 11:40:00","发电机非驱动端轴承温升异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-05-10 22:40:00","2024-05-10 23:40:00","发电机非驱动端轴承温升异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-07-06 00:00:00","2024-07-06 02:20:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-06-23 16:20:00","2024-06-23 17:40:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-06-14 18:00:00","2024-06-14 20:20:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-06-13 19:20:00","2024-06-13 20:50:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-06-11 20:40:00","2024-06-11 21:30:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-05-31 20:50:00","2024-05-31 21:50:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-07-17 03:00:00","2024-07-17 04:10:00","发电机非驱动端轴承温升异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-06-14 00:00:00","2024-06-14 20:30:00","发电机非驱动端轴承温升异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-06-13 00:00:00","2024-06-13 23:50:00","发电机非驱动端轴承温升异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-06-12 00:00:00","2024-06-12 23:50:00","发电机非驱动端轴承温升异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-06-11 20:00:00","2024-06-11 23:50:00","发电机非驱动端轴承温升异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-05-31 19:20:00","2024-05-31 23:10:00","发电机非驱动端轴承温升异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-05-19 00:00:00","2024-05-19 01:00:00","发电机非驱动端轴承温升异常"
"望海风电场","HwQOuWzt","A14","SFPL2BQh","望海风电场","3Vymz9CG","2024-05-18 21:40:00","2024-05-18 23:50:00","发电机非驱动端轴承温升异常"
"魁通沟风电场","1a650d6562800000","#002","1a67a951da802000","魁通沟Ⅰ期","1a650d6564800000","2024-04-25 15:50:00","2024-04-25 18:40:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#031","1a67a9520b000000","魁通沟Ⅰ期","1a650d6564800000","2024-04-25 15:20:00","2024-04-25 18:20:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#031","1a67a9520b000000","魁通沟Ⅰ期","1a650d6564800000","2024-06-11 06:50:00","2024-06-11 07:50:00","发电机非驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#130","G4l6Ai4T","英图Ⅲ期","ufPXJ9G7","2024-05-02 00:00:00","2024-05-02 23:50:00","发电机非驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#130","G4l6Ai4T","英图Ⅲ期","ufPXJ9G7","2024-06-13 10:10:00","2024-06-13 10:40:00","发电机非驱动端轴承温度异常"
"英图风电场","xoyzYv2u","#130","G4l6Ai4T","英图Ⅲ期","ufPXJ9G7","2024-06-11 14:20:00","2024-06-11 16:10:00","发电机非驱动端轴承温度异常"
